name,age,lifestyle,zip code,family status,car,sports,earnings,living area,label
B3kG2ZoY,55.0,healthy,43963.0,single,practical,athletics,49028.0,rural,no response
OTJh2E1N,41.0,active,87180.0,single,expensive,athletics,56536.0,urban,no response
986RJzIa,44.0,active,40408.0,single,practical,athletics,109985.0,urban,response
LXWeamMi,15.0,healthy,21468.0,single,practical,soccer,77968.0,rural,no response
6Vj0UKpH,22.0,active,73971.0,married,expensive,badminton,114767.0,urban,no response
Wg00VPxl,35.0,active,12694.0,married,practical,athletics,77507.0,urban,response
39rbs21O,17.0,active,93721.0,married,expensive,soccer,30647.0,urban,no response
4IRLtvCD,21.0,cozily,29428.0,single,expensive,badminton,48026.0,urban,no response
Sjscpy0o,28.0,healthy,75665.0,married,practical,athletics,89171.0,rural,no response
Ih8H8J4Z,16.0,active,41051.0,married,practical,soccer,104688.0,rural,no response
FEXmpsuX,15.0,healthy,32557.0,single,practical,,107356.0,rural,no response
cg8IZNZu,52.0,cozily,40137.0,married,practical,badminton,75965.0,rural,no response
XGhVnP0G,63.0,cozily,11806.0,married,practical,soccer,142769.0,urban,response
W9byD94l,18.0,healthy,81089.0,married,expensive,athletics,68144.0,rural,no response
cQVjvccK,56.0,cozily,83811.0,married,practical,athletics,107088.0,rural,response
f4m86AII,36.0,cozily,66342.0,single,expensive,athletics,56610.0,urban,no response
pOS3wGcu,53.0,healthy,96944.0,married,expensive,soccer,64452.0,urban,no response
3s8iKEZy,62.0,cozily,28550.0,married,practical,soccer,110359.0,urban,response
oRsXdfYm,47.0,cozily,50778.0,married,expensive,badminton,68976.0,urban,no response
6N2Zh5uj,30.0,healthy,20083.0,married,expensive,badminton,79882.0,rural,no response
vKoTZZTk,39.0,active,69693.0,married,expensive,badminton,93083.0,rural,no response
WjxoZonR,67.0,active,88602.0,single,practical,soccer,119177.0,urban,response
E6nLKOjm,16.0,healthy,57864.0,married,expensive,badminton,64255.0,rural,no response
whelOY0p,40.0,active,18908.0,single,practical,,116936.0,urban,no response
HsyPQIyX,66.0,healthy,19549.0,single,expensive,,38585.0,urban,response
F2Q4IbyE,63.0,healthy,90740.0,married,expensive,badminton,78873.0,urban,response
LH8QqMaH,26.0,healthy,53449.0,married,expensive,athletics,113163.0,urban,no response
VeVbIQo5,16.0,cozily,47895.0,married,practical,badminton,87486.0,rural,no response
4duefe8O,24.0,cozily,39723.0,single,expensive,soccer,73214.0,urban,no response
mgg2PBFg,19.0,healthy,47313.0,married,practical,soccer,94650.0,urban,no response
FlrMlA8i,49.0,active,28520.0,single,expensive,athletics,86878.0,rural,no response
wGeqZabW,62.0,healthy,19603.0,married,practical,soccer,135962.0,rural,response
uEt1QsAI,59.0,active,32593.0,single,expensive,soccer,60338.0,rural,response
GMwJJdiR,35.0,cozily,86182.0,married,expensive,soccer,84894.0,urban,no response
giBZUCvO,21.0,active,78730.0,married,expensive,,94887.0,rural,no response
LtyBkMtw,24.0,cozily,50291.0,single,practical,soccer,30406.0,rural,no response
dQBAHv0S,59.0,active,90464.0,married,practical,athletics,53460.0,urban,response
CIiUa6Gv,61.0,healthy,69362.0,married,expensive,badminton,147080.0,urban,response
ty4vyhmR,17.0,active,23823.0,single,practical,athletics,32596.0,urban,no response
l4uaTYcq,41.0,active,61329.0,married,expensive,,109659.0,urban,no response
edjLsnqF,59.0,cozily,17545.0,single,practical,soccer,50527.0,rural,response
gVrmmlV7,66.0,healthy,38115.0,single,expensive,athletics,54149.0,urban,no response
ulVAf0zP,32.0,active,49846.0,single,practical,soccer,138678.0,urban,no response
M0m4Xvfz,20.0,healthy,36205.0,single,practical,athletics,71528.0,rural,no response
Ef2VugJx,43.0,active,63183.0,married,practical,soccer,34025.0,rural,no response
qkq5CTjI,26.0,cozily,98055.0,single,practical,badminton,103475.0,urban,no response
VMqdPOb5,18.0,healthy,84307.0,single,practical,athletics,58399.0,urban,no response
1QtlBJxT,23.0,active,43528.0,single,practical,athletics,26057.0,rural,no response
R7bSH5F5,65.0,healthy,83734.0,married,practical,,42019.0,urban,response
xd6FH3et,41.0,cozily,53831.0,single,practical,athletics,141618.0,rural,response
wbdhEM4V,22.0,healthy,21842.0,married,expensive,,41932.0,rural,no response
EAGL8nVv,27.0,active,18803.0,married,expensive,badminton,123880.0,rural,no response
k802v1zf,61.0,healthy,34054.0,single,practical,soccer,85688.0,urban,response
MaZXRfJP,20.0,active,93904.0,married,expensive,soccer,55830.0,urban,no response
DZO8gy8O,39.0,healthy,13805.0,single,practical,,86826.0,urban,no response
0Vuh41pK,59.0,healthy,65557.0,married,practical,badminton,25298.0,rural,response
rr8ehaGG,44.0,cozily,30023.0,married,expensive,soccer,121186.0,urban,no response
Vy33eZR1,55.0,cozily,73557.0,married,expensive,badminton,56783.0,rural,no response
97WzrpbV,18.0,active,37851.0,married,practical,soccer,106957.0,rural,no response
oo82WvtB,49.0,active,23670.0,married,expensive,,77612.0,urban,no response
Zh6s3A2E,18.0,healthy,59672.0,single,practical,athletics,145665.0,urban,response
SZeRXEyC,41.0,healthy,29994.0,married,practical,soccer,37092.0,rural,no response
L1oGILjd,43.0,cozily,20646.0,married,practical,soccer,110214.0,rural,no response
8WBP8Thx,30.0,healthy,44889.0,married,practical,badminton,37700.0,rural,no response
Yph5NjeO,37.0,healthy,80293.0,married,expensive,badminton,22177.0,urban,no response
Jx2HxTF1,16.0,healthy,75804.0,married,expensive,,135450.0,urban,no response
wc4mfszs,52.0,healthy,62715.0,single,expensive,badminton,97032.0,urban,no response
C1wQaRqD,69.0,active,88061.0,single,practical,athletics,121820.0,urban,no response
NvA2cuOC,68.0,active,97219.0,single,practical,,55403.0,rural,response
mQhvArwa,41.0,healthy,16987.0,married,practical,soccer,44379.0,rural,no response
dLXzML8f,37.0,healthy,80146.0,married,expensive,athletics,86982.0,rural,no response
nnPFvtCL,39.0,cozily,79309.0,married,expensive,soccer,22417.0,rural,no response
d9WSGp1w,54.0,cozily,51901.0,single,expensive,athletics,128465.0,urban,no response
4mSySWK5,58.0,active,33462.0,married,expensive,soccer,143921.0,urban,response
ExGV8edv,17.0,active,99767.0,single,expensive,badminton,118296.0,urban,no response
42398zXB,32.0,healthy,38782.0,single,practical,athletics,41513.0,rural,no response
zAUfTH25,38.0,active,23249.0,single,expensive,soccer,130636.0,rural,no response
tT86xqbD,22.0,healthy,13789.0,single,expensive,soccer,77616.0,rural,response
lb4i5dGa,54.0,cozily,34870.0,single,practical,badminton,98812.0,urban,no response
u6o3MD4l,31.0,cozily,54053.0,married,practical,,92722.0,rural,no response
8NI6UX3T,52.0,healthy,63450.0,single,expensive,athletics,129172.0,urban,no response
TJM1dloT,18.0,active,15402.0,married,expensive,soccer,106004.0,urban,no response
VBArR1Tc,49.0,active,11291.0,married,practical,soccer,136636.0,urban,response
ZZgUeSSj,19.0,active,95137.0,married,practical,,93666.0,rural,no response
qmgOaNn2,32.0,active,17489.0,single,expensive,soccer,82099.0,urban,no response
j4oRkQTf,54.0,cozily,71898.0,married,practical,badminton,99624.0,rural,no response
2JiDjOBu,63.0,active,39351.0,single,practical,,23519.0,urban,response
7gLhAo46,42.0,cozily,54690.0,single,expensive,badminton,38837.0,rural,no response
HCwf8yse,64.0,cozily,40302.0,single,practical,badminton,41442.0,rural,response
bJS8Qk7W,39.0,active,15815.0,single,expensive,,101249.0,urban,no response
tIJJOjE9,33.0,active,35662.0,single,expensive,athletics,38554.0,rural,no response
fzTzQWOW,34.0,cozily,19726.0,single,practical,badminton,64240.0,urban,no response
NQl3IL66,32.0,healthy,14489.0,married,practical,,51768.0,urban,response
bfrUGUOb,15.0,cozily,28922.0,married,expensive,athletics,134108.0,urban,no response
JMauhiR6,30.0,cozily,19624.0,married,expensive,soccer,26122.0,rural,no response
dkANwZBl,33.0,healthy,32431.0,single,expensive,athletics,106777.0,rural,no response
hJMtWEMH,64.0,active,68815.0,married,expensive,badminton,84166.0,rural,response
WyeVBfzs,23.0,cozily,72791.0,married,practical,soccer,45480.0,urban,no response
HY1WWuCb,20.0,active,45761.0,single,practical,,131743.0,rural,no response
Lm4fyuWw,26.0,active,99621.0,married,expensive,badminton,142530.0,rural,no response
BG6t1157,18.0,active,71539.0,single,expensive,badminton,141003.0,rural,response
LKvWgF3S,22.0,cozily,30286.0,married,expensive,athletics,100973.0,urban,no response
qOCbCU9S,49.0,healthy,23629.0,single,expensive,athletics,120079.0,rural,no response
P6xDbcGL,66.0,healthy,78284.0,married,expensive,badminton,43300.0,rural,response
3GV6QTTQ,15.0,healthy,29143.0,single,practical,athletics,121444.0,rural,no response
YavS6x2K,19.0,healthy,94969.0,married,practical,,98539.0,rural,no response
HG7HkmIW,33.0,cozily,22277.0,single,practical,,67854.0,urban,no response
Futt1OiY,61.0,healthy,96584.0,married,expensive,badminton,23021.0,rural,response
XPw1XKFK,60.0,cozily,58483.0,married,expensive,badminton,49123.0,rural,response
JSyS8lut,69.0,healthy,42972.0,single,practical,soccer,80797.0,rural,response
acXlkppN,48.0,healthy,83872.0,married,expensive,badminton,128712.0,rural,response
QbrBtHl5,53.0,active,77113.0,single,practical,athletics,97008.0,urban,response
KcQJNvIM,68.0,active,11480.0,single,expensive,badminton,101277.0,rural,response
hp5lRcPZ,20.0,cozily,64388.0,married,expensive,athletics,99711.0,urban,no response
XFEuzsO3,24.0,cozily,45447.0,married,practical,soccer,26348.0,rural,no response
BErGXibJ,57.0,healthy,76164.0,single,practical,athletics,76576.0,urban,no response
kBLXSjvi,31.0,active,67070.0,married,expensive,athletics,42842.0,urban,no response
hFvBRhO8,40.0,active,93190.0,married,expensive,soccer,107174.0,urban,no response
ncfGw7F1,27.0,healthy,64802.0,single,practical,soccer,115369.0,urban,no response
2Sz7Zy0T,49.0,healthy,74710.0,married,expensive,badminton,43805.0,urban,no response
EX6j4mRm,69.0,healthy,72128.0,married,expensive,soccer,66451.0,rural,response
1eZcBhlg,48.0,healthy,25816.0,married,practical,athletics,127461.0,rural,no response
wew9wXnR,47.0,healthy,17084.0,married,expensive,,73610.0,urban,no response
jHpuJAVq,22.0,cozily,70801.0,single,practical,,136259.0,urban,no response
snl9Suml,16.0,cozily,64155.0,single,expensive,soccer,127083.0,rural,no response
TfFwTfXP,50.0,active,78542.0,married,practical,athletics,59936.0,rural,no response
N8fcDxlO,27.0,active,44111.0,single,practical,soccer,112158.0,urban,no response
DqOciYVA,68.0,healthy,22024.0,married,expensive,athletics,127255.0,urban,response
Qd7RYCcg,29.0,cozily,23927.0,married,expensive,badminton,133661.0,urban,response
DBwt1zcQ,59.0,cozily,92851.0,married,expensive,,115420.0,urban,response
XuQPoHYS,33.0,active,67770.0,single,expensive,soccer,93759.0,urban,response
DkZC9ClV,52.0,active,20826.0,married,expensive,athletics,94071.0,urban,no response
mNtGQKAN,25.0,cozily,48355.0,married,expensive,soccer,45960.0,urban,no response
60YPrxT6,19.0,active,14402.0,single,expensive,soccer,97050.0,urban,response
DLXiX9r4,51.0,cozily,29950.0,married,expensive,badminton,116841.0,urban,no response
RpuF2ESF,15.0,healthy,33557.0,married,practical,badminton,84786.0,rural,no response
XEJv0Adn,38.0,cozily,30372.0,single,expensive,soccer,64955.0,urban,no response
CtfMjI7f,30.0,active,48568.0,single,practical,soccer,40784.0,urban,no response
hhvclFmO,59.0,active,77559.0,married,practical,athletics,139041.0,urban,response
SGNYRCOG,43.0,healthy,77226.0,married,expensive,,74399.0,urban,no response
ZsH0WBYC,29.0,healthy,36522.0,married,practical,badminton,108578.0,rural,no response
QUpI0rBp,65.0,cozily,97357.0,single,expensive,soccer,40890.0,urban,no response
mNfjDIgw,47.0,cozily,69979.0,single,practical,soccer,101884.0,rural,no response
Jlam85rK,51.0,active,94834.0,single,practical,soccer,76493.0,rural,no response
c5X5YJqd,37.0,cozily,63467.0,married,expensive,athletics,148130.0,urban,response
qymCp3q9,53.0,cozily,65018.0,single,practical,soccer,48945.0,rural,no response
PUuv2PX7,15.0,active,85301.0,single,practical,soccer,37027.0,urban,no response
Vumy21HG,15.0,active,64807.0,single,practical,athletics,41049.0,urban,no response
YLyPPdi3,51.0,cozily,13651.0,single,practical,,125251.0,urban,response
tFdVkh7Z,67.0,active,85691.0,married,expensive,athletics,69556.0,urban,response
5qsfvus3,60.0,healthy,31017.0,single,practical,badminton,100384.0,urban,response
c9iWY433,21.0,healthy,35452.0,married,practical,badminton,122063.0,urban,no response
xFMYLfOl,56.0,active,92804.0,married,expensive,badminton,51551.0,urban,response
dUQOrm8B,27.0,active,49486.0,single,expensive,soccer,48388.0,rural,no response
lZ0eg77Q,33.0,active,24096.0,married,expensive,soccer,35491.0,rural,no response
TwmzcZOy,56.0,cozily,40510.0,married,practical,badminton,121073.0,urban,no response
CTJpIFlf,24.0,cozily,82097.0,single,expensive,badminton,34544.0,urban,no response
84hZY3Wi,26.0,active,99950.0,single,expensive,badminton,61570.0,urban,no response
erf4Quvl,50.0,cozily,97062.0,single,expensive,,114291.0,urban,no response
TX93CgbW,47.0,cozily,69599.0,single,expensive,soccer,56110.0,urban,response
miOCDqJZ,67.0,cozily,77325.0,single,expensive,athletics,78497.0,urban,response
MNu9x8DY,26.0,cozily,60278.0,single,expensive,badminton,108661.0,rural,no response
iZKWUSbq,50.0,active,83862.0,married,practical,athletics,94664.0,urban,no response
0RuCgrV0,53.0,active,92966.0,single,practical,badminton,62547.0,urban,no response
pmp0drAE,25.0,cozily,99000.0,single,expensive,soccer,47142.0,urban,no response
PQTcic8k,53.0,healthy,16135.0,married,practical,soccer,40272.0,urban,response
IZZXpqmk,52.0,cozily,51580.0,married,expensive,soccer,30054.0,urban,no response
5Vv1G7Ci,20.0,healthy,40724.0,married,practical,athletics,135887.0,urban,response
lb6eKBcw,28.0,active,86220.0,single,practical,athletics,54395.0,urban,no response
U6mihz74,60.0,healthy,25170.0,single,expensive,soccer,53744.0,urban,response
f9bBNTCx,52.0,healthy,53157.0,single,expensive,soccer,126480.0,urban,no response
fnc7t9ZR,66.0,active,35899.0,single,practical,athletics,113757.0,rural,response
zMovQsj5,41.0,healthy,14986.0,married,expensive,athletics,70274.0,urban,response
FE9a5G8E,36.0,active,19877.0,single,practical,athletics,78211.0,rural,no response
9SMr7nx1,56.0,cozily,45871.0,married,expensive,badminton,58358.0,urban,no response
SiywzfPR,64.0,healthy,79053.0,single,practical,badminton,131710.0,rural,response
T7qNbqxx,49.0,active,32504.0,single,expensive,badminton,95424.0,urban,response
oVewua7X,63.0,active,81517.0,single,expensive,athletics,134520.0,urban,response
3iX9em46,60.0,active,98940.0,married,practical,athletics,54475.0,rural,response
r4nzn6jk,24.0,active,82488.0,single,expensive,,39556.0,rural,no response
14CqaOPB,21.0,cozily,33637.0,married,practical,badminton,29583.0,rural,no response
i7RmRgaZ,15.0,active,38229.0,married,expensive,athletics,44695.0,rural,response
SFaXOiem,65.0,active,70811.0,single,expensive,badminton,97165.0,rural,no response
eLEtQwbj,34.0,active,54484.0,single,expensive,soccer,145172.0,rural,response
pbVoxdNH,17.0,active,13904.0,married,expensive,badminton,142337.0,urban,response
da6ncTvU,37.0,cozily,78284.0,married,practical,athletics,133935.0,urban,no response
wr55DfTl,24.0,active,66220.0,married,practical,athletics,46991.0,urban,no response
v5U8crjw,52.0,cozily,34854.0,single,practical,,28758.0,rural,no response
oDst1JF2,36.0,cozily,38496.0,single,expensive,athletics,109518.0,rural,no response
lnzOaIaZ,65.0,cozily,77631.0,single,practical,soccer,94259.0,urban,response
K2TYEvUj,31.0,active,23504.0,married,practical,,146629.0,urban,no response
uuSNd8IB,67.0,cozily,94603.0,married,practical,badminton,62970.0,urban,response
imiZW8SE,31.0,cozily,42175.0,single,expensive,,134440.0,urban,no response
kTsFGZ88,31.0,healthy,76977.0,married,expensive,badminton,111353.0,urban,no response
SfCznZrB,69.0,healthy,15549.0,married,practical,badminton,148085.0,rural,response
lrQ7quAh,45.0,active,55364.0,married,practical,athletics,24436.0,urban,no response
aLa10WIg,66.0,healthy,75821.0,single,expensive,athletics,138136.0,urban,response
LLkli0Hu,47.0,active,57320.0,single,practical,soccer,59455.0,rural,no response
xSZJqtX2,36.0,cozily,88453.0,married,practical,athletics,83276.0,urban,no response
HfbB2fEQ,46.0,active,77529.0,single,expensive,,89139.0,urban,no response
CWBG6jsa,57.0,active,77222.0,single,expensive,badminton,130164.0,urban,no response
hiSl9UA1,34.0,healthy,36395.0,married,practical,athletics,51911.0,urban,no response
SRw07UlQ,45.0,active,64820.0,single,expensive,soccer,54204.0,rural,no response
dW4msPdV,69.0,cozily,15336.0,single,practical,,57366.0,urban,response
FWsMlFF2,48.0,active,25605.0,married,practical,badminton,65738.0,urban,no response
8QIonOpQ,68.0,cozily,12953.0,single,expensive,,42104.0,urban,response
UA1c5jQo,63.0,healthy,29756.0,married,expensive,badminton,123829.0,rural,response
ayrf7ID0,58.0,cozily,45454.0,single,practical,soccer,108144.0,urban,response
5sBcjiiY,16.0,active,97937.0,married,practical,soccer,79252.0,urban,no response
K1ka8B6K,53.0,cozily,95900.0,single,expensive,,124874.0,urban,no response
7xMA6xFG,35.0,active,97440.0,single,expensive,soccer,87659.0,rural,no response
iogVlQf2,60.0,healthy,69701.0,single,expensive,athletics,145551.0,rural,no response
agMFu0Cw,44.0,active,77268.0,married,practical,soccer,61967.0,urban,no response
DjmgO9MG,63.0,healthy,43881.0,married,practical,athletics,98030.0,rural,response
VCB62xzO,48.0,cozily,96974.0,single,practical,soccer,75614.0,urban,no response
OwnNWXgR,38.0,healthy,50460.0,married,practical,athletics,138804.0,urban,no response
bh3ipB8E,68.0,healthy,11974.0,married,practical,soccer,119386.0,urban,response
Vq3NbMQo,62.0,healthy,77443.0,single,expensive,athletics,49778.0,rural,response
i6PQtIhi,37.0,healthy,24760.0,single,expensive,badminton,24718.0,urban,no response
rQK2bkd3,67.0,cozily,34272.0,married,expensive,soccer,71998.0,urban,response
f49VvVsY,54.0,cozily,32303.0,married,practical,athletics,137735.0,urban,no response
T4Sigs6s,38.0,healthy,92088.0,married,practical,badminton,141611.0,urban,response
